legal,2
nutty,142
mid-garnet,1
provides,75
compulsion,1
dehlinger,10
calmed,3
fleshier,29
on,9135
subdued,75
ok,1
oh,9
of,36263
chamberlin,2
mutually,1
decent,39
or,1793
bourguignon,2
amber,59
communication,1
everyone,14
less-good,1
strictly,3
equates,3
strict,11
succulence,13
unpolished,3
vicente,1
illuminated,1
jun,1
jul,1
jus,6
soprano,1
rosebush,1
greenhough,1
soprana,1
applying,12
to-5,1
bouillot,1
bouillon,5
complexing,16
hommage,4
strongly,59
taylor,2
totaling,1
the-vine,1
cohesion,2
stumbled,2
interplanted,1
insurance,2
idiom,1
ygay,6
lafittes,1
oneself,1
subsume,1
botrytis-influenced,1
flower,129
included,32
wirtz,1
odds,1
follow,292
settlement,2
voids,1
1978s,1
subjected,5
removal,1
cherry-infused,1
program,14
presentation,14
worse,4
underripe,5
taillepieds,2
worst,1
sandstones,1
bubbles,22
soles,1
seriously-styled,1
full-boded,1
grandfather,3
pedregal,2
suaver,3
teh,1
tel,2
ten,127
tea,334
ted,7
tee,1
tex,1
ulises,2
rate,13
design,2
rata,1
hesitation,5
deeply,332
end-loaded,5
midrange,1
badarina,1
ultraclean,2
directions,8
epitome,4
increments,2
sophisticate,1
cramant,5
options,1
bulli,1
sticking,1
thankfully,4
overextraction,5
texts,1
2000s,1
village-typical,1
fullblown,1
offerus,2
granbussias,2
melka,2
smashingly,3
veneur,8
debated,2
precociously,1
scherrer,4
embarrassing,1
railsback,2
imitation,1
fresh-turned,6
cultivate,3
offspring,3
13-year,1
breaking,2
cleansing,20
licorella,1
emulate,1
fungus,1
panoramic,1
indomitable,1
dyed-in,2
cantarelle,1
barbi,3
plateau,18
strutting,9
montezemolo,4
adrien,1
35-to,1
september,85
plavac,1
mission,16
limoncello,1
logan,2
unite,1
sapporo,1
unleashing,1
glide,46
argentino,4
argentina,22
altes,2
alter,1
argentine,12
easy-going,9
gnarly,1
malleco,1
speechless,15
year-out,2
aconcagua,5
smoothness,7
bigger,53
12th,2
inherent,14
impossible-to,1
vignes,48
soledad,1
modernized,1
knock-out,16
scratching,1
stemmy,8
linens,1
puckering,4
health,6
paradise,5
richly-textured,4
paradiso,1
benjamin,1
espresso-infused,1
boldness,7
disagree,1
experimenting,1
four-month,1
randall,4
teach,2
thrown,6
down-home,1
sylvester,1
tributaries,1
mazuelo,73
mazuela,1
throws,4
solidly,68
brunello-istas,1
humboldt,1
bland,1
pennoni,1
blanc,674
temperature,24
michelini,4
edginess,6
chante-alouette,1
swarm,1
moat,1
antimo,3
22-month,1
graphite-scented,1
silex,15
plantain-tinged,2
boffa,2
tanbark,2
i-d,2
vial,1
dispensed,4
vias,1
latour-martillac,1
epenots,1
outstanding,567
vertus,2
new-and,1
maison,17
soil-specific,1
added,90
balnaves,2
measures,4
brioche,103
enduring,5
web-2000,3
gattinara,1
grams,103
lafaurie,9
gushy,1
nose-tickling,1
dissolved,1
web-2006,1
miron,1
stones,65
asphalt,39
stoney,3
web-02012,1
cantermerle,1
excessive,14
lynch-moussas,2
costing,3
peels,8
awakens,3
securing,1
boysenberryjam,1
abiding,1
cerise,3
transcendental,1
isart,11
counterpoint,23
pouilly-fume,3
bambino,1
tillman,1
pit-fruit,1
revered,3
x-factor,1
jeanne,2
lusciously,21
fresh-out,2
activity,2
sustainable,19
underachiever,1
seven-day,1
life-long,1
loveliness,1
baroli,9
barolo,730
thistle,2
pizzella,4
creme,148
85-year,8
crema,5
bronzy,4
recently,95
conde,1
succeed,2
bronzo,2
rarer,1
bronze,5
narvaux,1
gassier,3
flies,2
reasons,18
green-tinged,45
pr,26
ps,6
duo,13
duc,2
due,85
strategy,2
claret-likes,1
pa,1
pg,1
pd,1
brich,2
brick,40
selezione,3
asino,1
philippine,1
vaguely,11
medium-depth,1
geltz,1
batch,4
82-year,2
tweaking,1
enriching,2
interlacing,1
leans,13
quail,2
cavernous,1
bacony,6
lemon-syrup,1
citrus-driven,4
affordably-priced,2
arrives,2
mahle,3
arrived,10
sagacious,1
ukiah,4
robust,54
knack,10
crescendos,3
lower,98
valderramiro,3
persuasive,5
bounces,1
anybody,2
macintosh,1
abilities,2
precedence,2
brechet,1
competitive,1
gems,7
extracted,102
ciel,6
likeable,6
exclusively,30
exhibition,1
bondonio,1
chaparral,6
boost,7
zinny,3
jota,3
arthur,1
heredia,16
coddington,1
gumdrop,4
understood,2
bocoyes,1
newsletter,1
gradually,32
tesseron,3
violet-tinged,6
tends,32
sour-cherry,1
jumps,27
sunniest,1
mingled,10
uptown-downtown,1
sur-lies,1
prove,33
deepish,1
hand-riddled,2
constructured,1
mingles,8
jewelly,1
bleeds,2
66-year,1
christoffel,1
laserlike,3
introverted,2
fass,1
fast,12
hexamer,1
vienne,4
kimmeridgian,4
vienna,1
counterpoise,1
mountains,40
forbidding,3
drinkers,10
fries,1
fried,5
sunnier,1
beguiling,49
associated,8
hesitates,3
associates,2
sandalwood,153
lemon,1125
ceuso,1
overseeing,1
hollenburg,1
open-fermented,2
develops,37
flirtation,1
montestefano,10
suffers,2
high-priority,2
castelgiocondo,15
bandaid,1
tete,2
weighty,100
pan-grilled,1
lighter-bodied,1
steve,40
issues,4
disposal,3
gamelike,1
stable,9
jadis,1
brut-level,1
botrytis-riddled,1
granbussia,8
drinking,564
drunk-up,1
gottweiger,2
assemblage,9
2004-2015,1
folds,8
zeltinger,7
zeltingen,1
growers,67
pinkish-red,1
renders,6
red-hued,2
romabuer,1
cozy,3
pushing,24
ambit,1
slated,4
desired,12
slatey,5
separation,1
latour,14
triage,1
winedoctor,5
lorenzos,1
opaque-purple,1
reds,73
selby,1
goldeneye,6
boasts,336
jaume,5
fed,2
few,576
depicted,1
feu,1
sort,39
2-acre,2
musician,2
impress,18
infection,3
parkburn,1
sore,1
lindaflor,1
sori,33
18-acre,1
augment,1
befits,5
proprietary,33
all-up,1
dripping,6
something,127
locking,1
summers,1
exoticism,9
united,10
decaying,1
buoyant,30
prognosis,1
unites,1
grudgingly,3
gallo,2
tension,228
huskleberry,1
country-style,1
charcoal-infused,1
shales,1
martini,5
janoueix,2
saturated,341
saturates,37
looks,74
multi-dimensional,29
cola-laced,2
nostalgic,2
permanent,1
contemplative,1
ag-in,2
orange,1115
defining,8
manganese-rich,1
contention,1
orthodox,1
makings,3
oxidizing,1
double-guyot,1
nurturing,1
soaks,2
zorzal,3
profound,79
cristom,4
weather,37
mouthclenching,1
six-month,1
integrates,8
performs,4
integrated,334
soil-inflected,11
aligote,1
huerhuero,1
age-old,1
overtake,1
gently-textured,1
manicured,2
berry-scented,2
bouquet,1038
herbal-laced,2
leaf-infused,1
steamy,1
effervescent,9
enormity,1
salutary,1
koehler,1
agility,2
spuntali,1
medium-term,31
shallow,8
slides,2
riverbeds,1
drink-by,1
fruitier,17
distillates,1
romagna,4
kirsch-scented,1
infectious,2
fresh-squeezed,1
ceme,2
urano,1
tbas,1
flynnville,2
gravenstein,1
2019-2029,1
blanced,2
ferrari-carano,1
roux,2
olfactory,6
cachapoal,3
polarization,1
roul,2
vegetation,6
earthliness,1
black-cherries,3
caviola,2
refreshing,370
ultrarefined,2
porongurups,1
looked,3
collectable,1
unimpeded,1
brutalizes,2
seleccionada,1
spindly,1
kekerengu,1
ultra-low,1
glideover,1
2013-2028,3
2013-2029,1
2013-2022,2
2013-2023,4
2013-2020,15
2013-2021,6
2013-2026,3
2013-2024,1
2013-2025,2
muga,25
opulently-textured,7
spun,6
displayed,15
mentholated,9
anise-accented,1
bodenstein,1
botrytis-caused,3
enlisting,1
brain,2
qa,1
optimally,12
lingenfelder,2
600l,2
moutwatering,1
shedding,2
fantastically,14
zestier,4
distantly,2
2011-2015,6
2011-2014,9
2011-2017,7
galpin,1
freshly-baked,2
2008-2024,1
2008-2025,3
2011-2019,3
2011-2018,3
2008-2020,4
boisrenards,1
mid-november,2
arguable,1
kremstal,1
brinas,2
weighing,1
veraton,2
embarrassment,1
miesbauer,1
renews,1
commands,11
kilikanoon,2
packaging,1
siliceous,1
respect,14
literal,1
filippo,1
orange-pink,19
french-styled,1
sufficient,19
meritorious,2
fertilizers,1
iron-laced,1
perseveres,1
corset,6
fortes,2
primacy,1
juffer,5
layer,85
dried-herb,1
dried-pineapple,4
dual,1
ava,39
cross,13
member,10
propensity,2
schild,2
castilla,2
grandeur,4
castille,1
succulent,266
beast,3
tank-rendered,1
avorable,1
bernadot,1
herb-tinged,9
fighting,1
molar-coating,2
privada,3
butterball,1
routinely,5
malmesbury,1
glossiness,1
cries,1
claret-like,10
penchant,1
botrityzed,1
roussillon,35
captivating,150
myth,1
relagnes,1
ladouys,2
minerallly,1
loses,9
aparicio,2
cuilleron,1
growth,21
throughout,173
possilble,1
miner,2
markers,2
70-75,2
francoise,5
philosophee,1
scrutable,1
trout,2
personnelle,2
lovedale,1
pomelo,2
conveyed,3
analyses,1
perspectives,3
extension,2
saddle,58
column,1
urged,1
perks,2
gulping,1
perky,2
urges,1
emperor,1
additives,2
own,195
intoxicatingly,3
fat-free,3
emotive,1
champ,3
conterno-fantino,3
seawater-like,1
1975-2025,1
groomed,1
smoothing,7
continental,3
intention,9
powdered,25
marionberry,1
breeding,13
vire-clesse,1
shank,1
tinged,28
incursions,1
tinges,19
record,47
demonstrate,7
cherry-red,3
monahan,2
quadwhatsit,1
hautes,7
guitarist,1
pear-fruited,1
other,409
montalcino,446
sloping,6
pesquera,26
heidi,3
mulch,3
inherently,3
jean-nicolas,1
still-slightly,1
tuesday-night,1
upwards,7
insipid,1
gelato,1
balsa,1
latakia,1
intentionally,3
alsatian-focused,1
radiantly,1
pods,3
mineral-dusted,1
four,238
fous,3
candied-fruit,2
meadows,4
tantalizing,8
leisurely,6
disturb,1
basics,2
thiele,1
brutish,1
alavesa,12
commented,7
ornamental,1
specially,2
bulls-eye,1
2012-2018,14
2012-2019,16
2012-2014,13
2012-2015,14
2012-2016,19
2012-2017,16
soave,1
thunder,1
vineyard-naming,1
licorice-inflected,1
schist,34
fossil,3
resilient,1
marching,1
inducement,1
pioneering,4
top-flight,20
twain-peterson,4
cult,22
40yo,1
pyranees,2
k,343
criticism,2
criticise,1
gardette,2
smolders,2
favia,1
rousten,2
sample,144
symphony,3
pradikat,1
strike,6
moosbrugger,1
paperwork,1
pursue,3
selections,42
plunged,2
upbringings,1
itself,107
example,239
sesational,1
vosne,10
fruit-filled,29
enchantress,1
rapierlike,2
feature,37
2004-2022,1
2004-2020,7
2004-2024,2
2004-2025,1
dignified,1
telmo,4
denominazione,1
utilise,2
mid-90s,3
rock-strewn,1
broodingly,4
rose-infused,1
constants,1
rodrigue,1
tennins,1
trellised,1
seduce,2
sylvain,5
goudron,2
tough-edged,2
arounds,1
tertre-daugay,1
roquefort,3
earthiness,78
2006-2018,2
2006-2016,2
wrought,5
2006-2012,2
heretofore,1
pritchard,7
fanciest,1
easier,17
hawthorn,1
saint-cosme,3
biding,1
slate,157
cacciatore,1
dubourdieu,14
colourless,3
slaty,1
schools,1
eisenhower,1
thyme,68
lillian,1
renditions,9
volcano,1
series,28
vosne-like,4
depositing,1
substantially,7
rv,1
rp,616
rs,25
rd,2
re,68
ra,8
kabinetts,6
ro,2
rh,20
foundation,15
threatened,3
kirsch-y,1
pontet-canet,4
purple-toned,1
stonefruits,8
strawman,2
greengage,5
debuting,1
enormous,81
r0,1
exposing,2
r9,1
high-acid,6
silicon,1
shipped,2
knobby,1
tempting,18
1970s,19
thankless,1
steroids,7
olidants,1
visited,13
channels,2
infused,28
clarity,504
far-north,1
creamy-sweet,7
thackrey,16
dark-fruited,3
hypothetical,8
price-to,1
lunges,1
quiot,4
raisinet-like,1
penafiel,1
lunged,1
durif,4
showed,62
tree,35
rusty,7
project,54
tres,3
runner,6
heather-filled,1
constricted,1
fabbro,1
soaked,3
right-bank,1
recommended,159
amusing,3
doors,4
grips,3
reverberates,11
hutte,1
thrilled,23
wells,12
y,21
entry,389
camp,12
beclan,1
cami,1
came,68
incorporate,2
duhart,2
donoso,1
lessons,2
vieilles,45
itinerant,1
maturation,34
lessona,9
foremost,13
pocket,3
tenaciously,10
patrizia,2
dacquoise,5
sauv,16
fleurie,6
blanched,23
dipping,2
larkmead,8
stunningly,45
sorbetlike,1
run-off,1
blanches,2
lyouthful,1
lapidem,2
rings,1
incense-like,1
pressures,1
yogurt,2
propagated,3
2016-2040,1
nationwide,1
suga,8
souvenir,1
sancha,2
country,25
argue,10
alternate,2
gleaming,3
hipping,1
watercolor-like,1
malleolus,6
subside,1
privilege,7
vanilla-accented,3
dott,1
lalande,9
light-weight,10
substance,57
worked,36
gritty,22
super-impressive,5
constantiaberg,1
charcoal-edged,1
bio,2
overpowers,1
upscale,1
anticipating,1
smoothest,1
damaged,2
thick-cut,1
emphatic,6
european,7
latter-day,1
oily-textured,7
tardives,6
seamed,1
maximizing,5
ultrasweet,2
veils,1
sleeps,1
sleepy,11
mordoree,5
previous,83
reyneke,6
cenicero,5
classification,6
ripe-merlot,1
old-fashioned,19
harrison-clarke,1
chartreuse,5
manfred,20
20-25,30
savoriness,2
elevation,58
ratcheting,1
vanilla-cream,1
desire,6
budwood,1
phrasebook,1
a-bargain,1
350-400,1
sebastian,4
chaupin,12
vats,67
creek,129
own-another,1
consultants,2
creep,1
black-cherry,11
dark-plum,2
contributing,25
exposition,2
indication,7
palatable,1
shakes,4
memorably,2
stefan,8
defensive,1
losing,24
memorable,17
thetop,1
waterkloof,6
hulking,6
raised,78
facility,10
well-suited,3
son,31
respectable,2
magazines,3
raises,7
soy,54
40-55,1
40-50,12
waits,10
support,144
constantly,16
nova,1
chenys,1
authorized,8
novy,5
resulted,24
bedrock,26
magnificent,86
forever,22
seguin,1
seguir,1
canopies,1
inside,11
paprika,6
inky-purple,2
ferme,2
excied,1
mineral-suffused,1
textbook,64
damson,41
saint-julien,2
starfruit,1
lytton,55
redolent,49
snappier,1
lees,179
120-year,2
giachini,4
greenery,2
models,2
snooze,4
floral-anise,1
affects,2
breadth,133
irrigation,6
bricat,5
per,189
hole,1
uneven,8
fruit-centered,1
inflected,11
pen,15
condrieus,2
persevere,1
nutmeg-accented,1
ginger-accented,3
icing,1
remilly,1
groth,2
keworth,1
leave,32
settle,47
loads,362
spiritual,3
gauer,1
sign,27
well-submerged,1
tartare,3
melt,6
lazily,3
meld,184
youthful-looking,1
langa,2
macon-lugny,1
understanding,4
linseed,1
miso-like,1
jura,2
so-named,1
shiraz-viognier,1
brilliant,245
schlossberg,5
myers,4
signifcant,1
overarching,3
sliced-lemon,1
crammed,14
tobacco-leaf,1
shouldered,5
morra,19
nussbaum,1
virtue,8
acidulation,1
pretend,1
pyrenees,10
stature,7
goldtropfchen,1
detached,2
chanin,3
awesome,71
allowed,43
savoy,5
savor,20
buttered,64
tar-tinged,3
vancouver,1
optimal,9
1993s,4
umbria,4
improving,12
exceptionnelle,1
revealed,9
natural,200
ss,2
sr,16
sp,1
su,1
st,338
opinionated,2
si,1
sh,4
so,1053
sn,1
sb,11
sa,2
sf,1
se,1
drunken,1
augurs,1
innocuous,3
rougeard,4
tellicherry,2
flagships,6
experiments,1
tendency,11
constituted,3
internationally,1
toro,32
torn,1
lovaglio,3
tangerine-filled,2
tort,1
museo,1
constitutes,2
mused,1
thereby,3
mineral-tinged,35
nation,2
sommelongue,1
roasts,7
establishing,3
alginate,1
cropping,1
spice-inflected,2
square,7
crushing,2
owing,42
charry,13
vespolina,4
gaisberg,1
squared,2
cobb,10
2009-2010,1
waghorn,1
2009-2015,3
2009-2016,4
2009-2017,2
2009-2018,2
2009-2019,6
caberent,1
emulation,1
mimi,1
patronage,1
bougros,2
overachieving,2
ampuis,4
mccrum,1
conifer,1
open,393
ripping,1
city,13
bite,71
stuffed,18
searingly,2
mama-mia,1
bits,7
meslier,5
astrolabe,1
fooled,3
favors,24
butifarra,1
lisse,1
coats,33
surprisingly,234
russia,1
depresses,1
buries,2
argument,3
attention-getter,1
mesquite,50
horsepower,3
allen,5
medium-red,1
barroux,1
massa,7
tolmach,30
ross-seaview,4
appellation,218
rosine,2
co-mingled,3
saint-etienne,1
molecule,1
honeydew,104
hermannshohle,4
winters,1
lawn,2
white-melon,2
average,67
drive,96
shut-down,5
evocations,2
merit,57
peaches,131
bright,2590
capelan,2
scarce,3
punchy,18
nothalten,2
assistant,17
resource,2
burnt-orange,2
saliva,3
priest,12
resins,1
worries,1
uncover,1
resiny,22
corton-pougets,1
temperance,5
arouses,1
aperitif-styled,1
isabel,1
lsoft,1
aroused,1
a-eucalyptus,1
six-hectare,7
ostensibly,2
sites,164
fierceness,1
moldy,1
elegantly-styled,2
sited,3
panache,4
vertical,45
smooths,1
ascribed,1
courbis,2
concentrate,8
lovingly,3
ascribes,1
parapet,1
many,441
boekenhoetskloof,1
belie,6
yearly,1
36-months,2
extravagantly,15
camarda,1
vovray,2
considers,4
rocoules,3
concede,1
brundlmayer,5
crop-thinning,1
bernardine,3
enable,7
much-vaunted,1
diffuse,7
juveniles,1
consultant,18
winemakers,54
montegrossi,10
gardiole,3
endured,2
aperitif,36
spotlight,3
patou,1
pommard,16
smoky-sweetness,1
ivy,1
binary,1
lanolin-filled,1
dill-scented,1
niebaum,1
spot-on,1
mons,1
sterling,2
boosted,2
structurally,3
medoc-like,4
veal,10
longest-finishing,1
loosens,1
thienot,1
rest,184
gasquetons,1
cilantro,2
barde-haut,5
esprit,15
creamier-textured,1
ebullient,10
aspects,21
around,389
dark,4163
darn,2
soil-a,1
longecourts,1
dare,5
wattle,1
lobster,10
only-2013,9
only-2012,8
only-2011,6
only-2010,4
only-2015,4
only-2014,8
memories,1
dimpled,2
pape,335
refer,4
zest,359
conterno,76
throwback,3
frenchman,1
origins,12
package,35
brettanomyces,1
nicasia,7
origine,1
luigi,4
salt-and,1
preceded,3
het,1
her,77
bristles,2
sloped,9
slopes,36
tireless,1
survives,2
beginners,1
survived,1
compexity,1
castello,20
blueish,2
handsome,2
october,92
danseuse,2
godward,1
invigorating,35
ultra-ripe,1
vinifilles,4
sanguine,29
aromatic,527
tight,540
aromatis,1
quaffer,5
terre,7
terra,9
weinbau,3
terry,16
well-spoken,1
texure,1
masa,2
retasted,2
2010-2018,1
2010-2019,4
mass,15
adam,37
2010-2013,1
sensibility,2
2010-2016,5
2010-2017,3
2010-2014,2
voluptous,1
20-acre,3
near-obscurity,3
super-luxury,2
romanee,6
tait,1
tr,2
argent,2
to,14156
tail,5
tm,3
chewing,14
th,1
tf,2
te,21
tc,3
ta,10
appointment,2
returned,3
eyrie,9
wavers,2
wondefully,1
elena,1
showings,2
17th,4
harri,2
call-and,1
joined,44
large,144
deftness,9
larga,1
harry,1
maggie,1
gruaud,5
ketih,3
renardat-fache,1
bonnes-mares,3
heminway,5
auntsfield,2
bottlings,97
11-12,1
legend,16
perse,7
acheive,1
sherbet,7
575-litre,1
pulls,16
gosh,2
ouvrees,3
wet-stone,3
pears,93
mmmmmmmmmmm,1
peark,1
gorgeous,788
amassing,1
befitting,1
big-name,2
damien,1
shelves,5
luminis,2
morgan,22
sbragia,6
super-finely,1
suggestions,165
fiercely,3
endowing,1
berry-tart,1
frivolously,1
glowing,9
half-century,2
treatments,6
rusticity,20
waves,30
authentic,14
long-and,2
assam,1
refuse,3
stockpot,1
register,17
pucker,2
earthy-herbal,1
fundamental,2
on-heavy,1
relentlessness,1
adorned,2
brix,20
leige,1
mousse,17
resonant,92
brio,2
brim,11
bric,28
brie,2
zippy,27
laced,193
termes,8
7grams,1
tentatively,2
sucker,2
high-strung,1
sucked,2
found,171
energetically,1
dosed,2
jellied,6
wasn,14
reduce,6
daene,1
measurement,1
blacks,10
primeur,1
foam,1
belief,5
demure,1
belied,1
belies,20
belier,1
renwick,8
rises,12
amped,1
owners,37
schisty,2
schiste,1
sensations,18
setter-of,1
castle,3
rooted,4
wilder,20
rooter,2
guess,13
guest,1
jet,3
introduction,49
violet-inflected,1
contra,8
omnipresent,1
vanillins,1
jen,1
elaboration,2
endlessly,7
exotic-tasting,1
35-second,1
transposes,1
gambelli,2
laser-focused,3
seamlessly,88
mossy,6
beforehand,5
caress,22
reliance,3
freakishly,2
emmaline,2
well-embedded,10
inkiest,1
staffers,1
gaudry,4
wedded,1
salmon-skin,1
gold,285
cruises,1
extractions,7
oolah,1
oja,1
degraded,1
surmaturite,14
writes,34
writer,10
sublety,1
enzyme,1
tail-wagging,1
palate-stimulating,1
factor,11
exaggeratedly,1
valley-like,1
minerality,923
charmingly,2
cru,183
terrifically,10
well-displayed,3
woollaston,1
bulky,1
coarsest,1
bullnose,4
potent,80
jam-dominated,1
contour,2
baritone,5
spirits,12
guinea,1
woodcutters,2
spirity,4
low-tannin,1
compliment,5
knowing,4
terroir-driven,20
targeted,1
death,3
tangible,4
pink-grapefruit,1
tangibly,2
shanks,6
composting,2
allegiance,1
dimensional,1
scallop,2
adjoining,1
sing,7
hapgood,1
frosts,3
preuses,1
evoking,8
veneer,8
resting,4
champion,5
reticence,2
races,7
representative,11
well-aged,1
hardness,8
uncertain,2
reliable,7
massetos,5
pian,5
reliably,11
error,2
orange-peel,7
caramelize,1
lychee-scented,1
cliftons,4
overlayed,1
spectacular,139
riojanas,1
rules,2
knitting,1
comprehensive,1
upbringing,5
alert,1
spiced-dark,1
necessity,1
euro,1
normale,18
ripe-berry,7
mineral-filled,2
kelly,3
signargues,1
humphry,1
badia,2
4th,4
heather-tinged,1
readers,241
donabaum,1
admission,4
eager,2
sydney,1
courtney,4
harvesting,18
jutting,1
australia,35
format,13
spice-flavored,1
cuteness,1
shading,4
forman,17
formal,2
garni,19
sorting,10
d,271
extravagance,4
facets,1
m45,4
lemonade-elderflower,1
well-poised,1
continue,163
yields,170
beaurenard,4
clipping,1
girard,3
spring,230
palt,1
pali,1
palm,1
curious,12
pale,406
syrah-inflected,1
dating,12
gruet,3
buchignani,2
take-away,1
carob,5
glyceriney,2
carol,3
shadings,15
benefactors,1
hometown,3
awaited,1
fiasc,26
firm-edged,22
volcae,2
trattoria-style,2
striven,2
gabbro,2
vinages,1
suit,8
strives,3
elsewhere,16
inches,5
graciously,1
poster,3
well-regarded,1
boudots,1
uu,2
uv,3
up,1585
us,83
un,1
uk,1
mouthwatering,174
uc,1
lpr,1
graceful,184
stiffly,1
golden-yellow,10
sumptuously,6
lucid,3
lucia,49
crinkly,2
fresh,2629
having,56
28-hectares,1
melts,6
enjoyably,1
soften,169
enjoyable,45
softer,59
slow-burning,1
seemed,27
longstanding,4
weygandt,2
young,618
uniqueness,7
stocked,2
mixing,11
northwestern,4
magic,19
tra,1
eva,3
tre,10
racy,522
try,182
fresh-baked,4
licklider,1
race,20
rack,13
magnums,10
seventies,1
shrimps,1
imply,2
hyde,16
calvert,3
the-air,1
delicous,3
expressed,16
consistently,96
belliviere,1
francia,9
expresses,24
winegrower,2
punch,113
gilles,2
barsotti,1
calvaire,1
technical,12
resulting,51
cousins,9
buffered,34
montpellier,4
fractured,3
assemble,4
sgn,22
chocolatey,62
bazaar,1
flat-out,20
chenas,1
chocolates,1
midday,1
olive-driven,1
disarming,3
federally,1
zamora,2
destemmed,45
mid-1970s,1
practicing,11
challenge,11
publications,10
chinook,1
perfecting,1
slim,2
varietally,28
jammiest,1
klein,1
delay,6
kravitz,4
palates,4
super-elegant,2
pegaus,1
ageworthiness,3
fits,10
reggie,1
marrow,6
hawk,5
ak-spiced,1
tomato,52
counter,7
vanilla-laced,4
element,228
serrant,1
classy,156
well-managed,5
counted,4
fresh-in,1
longest-lived,4
move,21
all-estate,1
artichoke,3
caramel-and,1
decay,2
chosen,7
moncuit,1
degrees,19
therefor,1
lychees,6
yountville,11
heavy-handed,5
mitigated,1
legendary,43
rotation,6
docg,1
koehler-ruprecht,1
minimalist,1
pertness,2
empreintes,1
sniffing,1
truth,14
stock,13
faizeau,1
imbibe,1
ambiance,2
fabulosity,1
tenth,1
borderline,8
superbly,42
graze,1
gulpable,2
shortest,1
dubbed,2
gioberto,3
macerated,62
deceptive,10
system,6
2001-2020,1
exhilarating,20
lacing,4
aerate,2
seymour,1
vouch,1
accompaniment,13
bodeaux,1
momentary,2
bother,3
20-point,1
roberto,8
reacted,2
krutz,3
roberts,4
sourcing,16
pass-around,1
cleo,1
collecting,3
almond-scented,3
in-your,10
gently,218
reassuring,1
gentle,283
ground-breaking,1
intertwining,1
vaca,1
foss,2
canaiolo,25
barkala,3
mills,9
griotte,2
astride,1
lindo,1
lily,12
sirius,4
milla,1
000-liter,5
pastis,20
gooseberries,17
courtesy,12
fides,1
midpalate,60
segment,1
partnetship,1
face,27
mechanical,1
satur,1
painting,3
fact,132
13-acre,1
best-defined,1
briny,11
bring,63
brine,5
dbs,2
brink,5
decade,412
principal,5
hyper-concentrated,1
burnished,6
noir,737
languorous,1
avas,3
should,1534
ultra-clean,1
sylvie,5
meant,42
handle,16
chateaux,2
asili-bricco,1
chateaus,1
meter,2
bondi,2
smash,2
summon,1
basking,1
highly-renowned,1
favoring,1
superstars,7
supervelvety,9
rillette,1
bastes,1
packed,323
delciate,1
savouriness,4
reverberative,1
ends,96
herold,2
90-plus,1
strides,3
vitanza,1
llach,3
lays-on,1
reappears,1
configuration,1
interiore,1
invited,2
galore,6
streams,2
trumps,3
montesodi,1
invites,5
peschon,1
gualtallary,7
uco,46
winning,11
outsider,1
viticulture,36
louisiane,1
theurons,1
louisiana,1
orange-flavoured,1
durfort,1
superrefined,2
pleasureful,2
ravens,1
spain,53
coals,1
105-year,4
cassis-driven,1
ultra,13
discoveries,1
forsythe,5
va,1
ve,101
vi,3
insanely,6
site,258
florally,1
vt,13
vv,3
sits,71
sawdusty,1
juan,4
fashioning,1
matthew,1
lengthening,1
drink,4007
coffe,1
fermenters,16
infinite,9
breca,2
pleasantly,36
labor-intensive,1
cedro,1
drawing,9
flesh,233
citrusy,67
brion,3
clipped,3
saumur-champigny,2
tofanelli,7
government,1
checking,9
sterner,1
cedar,602
whopping,25
mesnil,5
burgundy-like,3
chairs,1
stashing,1
88-89,1
amendment,1
herrenweg,4
uncharacteristic,1
breakout,1
pizzellas,1
blowing,1
voluptuous,183
pear,823
carbonnieux,4
45-hectare,1
counties,15
under-ripe,3
iris,4
merited,6
cinnamon-flowery,1
whistler,1
warner,1
armailhacs,1
mouth-filling,36
assess,11
scones,1
chambolle-like,2
umbrian,2
reddish-purple,1
taciturn,9
titillating,3
shyness,1
lowered,1
rotliegenden,1
leashed,1
marquis,5
convince,1
distribution,9
rightly,6
sirloin,1
nerviness,2
contribute,32
rubble,1
regales,3
sibling,20
segries,1
ink,37
ing,1
renowned,42
withflavors,1
chocolate-laced,1
overwhelms,1
predominant,5
semblance,2
says,84
crispening,2
veil,11
vein,26
ghost,1
bivalve,1
black-purple,1
lasted,8
maresh,3
silica,4
riccardo,5
28-day,1
desirable,3
unico,32
controversial,11
pedro,1
tickle,1
uncorking,2
regal,14
oriental,9
whack,1
gimel,1
vigneau,1
begrudge,1
schmedes,1
parafada,1
medoc,9
tagging,1
pinch,3
announced,2
triumph,16
chew,13
cher,1
speck,1
bubbling,1
chez,3
hogsheads,17
approximation,3
blaspheme,1
decadence,7
deliberate,2
officially,3
mineral-edged,1
festive,2
watchers,1
daughter,8
syrah,1221
hand-chiseled,3
glittering,1
crazy-ass,1
highly,583
dungeness,4
2020-2030,2
2020-2035,3
2020-2034,1
total,80
rancho,7
gloss,1
negative,2
graacher,22
1930s,4
montrachet,11
320l,1
hunkered,1
zeroes,1
infusion,2
award,4
aware,3
baronnes,1
2007-2025,4
vajras,2
2007-2020,13
oxide,1
transparency,29
glossy-textured,1
torqued,1
bonafide,1
veggies,2
coffee-like,1
late-vintage,1
chavaux,1
beach,2
gamble,6
pizza,9
composted,1
after,1003
tarry-edged,1
hollister,1
pencil-lead,2
austere,177
hebert,2
hasty,3
